n,h,d,g,t,h_prob,cpu_time_poly,wall_time_poly,cpu_time_ddsim,wall_time_ddsim,cpu_time_aer,wall_time_aer
10,22,92,316,32,0.05,-1,-1,0.0,0.003791,0.01,0.004356
10,23,118,425,33,0.05,-1,-1,0.0,0.003452,0.0,0.005254
10,24,104,397,34,0.05,-1,-1,0.01,0.005631,0.0,0.005115
10,25,148,496,35,0.05,-1,-1,0.01,0.012802,0.01,0.006699
10,26,132,466,36,0.05,-1,-1,0.01,0.011712,0.01,0.006211
10,27,156,559,37,0.05,-1,-1,0.02,0.016465,0.01,0.007293
10,28,200,732,38,0.05,-1,-1,0.02,0.013097,0.0,0.009299
10,29,153,507,39,0.05,-1,-1,0.01,0.00945,0.01,0.006567
10,30,157,575,40,0.05,-1,-1,0.01,0.009209,0.01,0.007229
10,31,150,537,41,0.05,-1,-1,0.02,0.017619,0.0,0.006945
10,32,228,748,42,0.05,-1,-1,0.02,0.017799,0.01,0.009248
10,33,163,587,43,0.05,-1,-1,0.02,0.021266,0.0,0.007619
10,34,223,809,44,0.05,-1,-1,0.03,0.030276,0.01,0.009804
10,35,196,735,45,0.05,-1,-1,0.06,0.053596,0.01,0.009157
10,36,131,476,46,0.05,-1,-1,0.01,0.009879,0.01,0.006071
10,37,196,690,47,0.05,-1,-1,0.06,0.049637,0.0,0.008416
10,38,231,771,48,0.05,-1,-1,0.06,0.058835,0.01,0.009504
10,39,241,883,49,0.05,-1,-1,0.05,0.057508,0.01,0.010824
10,40,162,615,50,0.05,-1,-1,0.06,0.062733,0.01,0.007544
10,41,253,953,51,0.05,-1,-1,0.05,0.046599,0.01,0.011349
10,42,220,858,52,0.05,-1,-1,0.05,0.049492,0.01,0.010224
10,43,248,887,53,0.05,-1,-1,0.05,0.042372,0.01,0.010631
10,44,214,865,54,0.05,-1,-1,0.06,0.063255,0.01,0.010504
10,45,198,744,55,0.05,-1,-1,0.04,0.040478,0.01,0.009434
10,46,253,943,56,0.05,-1,-1,0.05,0.045619,0.01,0.01084
10,47,297,1133,57,0.05,-1,-1,0.09,0.087714,0.01,0.013245
10,48,285,1061,58,0.05,-1,-1,0.04,0.046802,0.02,0.012387
10,49,300,1035,59,0.05,-1,-1,0.05,0.048947,0.01,0.01171
10,50,291,1081,60,0.05,-1,-1,0.06,0.063695,0.01,0.012488
10,51,242,930,61,0.05,-1,-1,0.09,0.083658,0.01,0.011205
10,52,314,1159,62,0.05,-1,-1,0.08,0.076125,0.01,0.013704
10,53,219,839,63,0.05,-1,-1,0.06,0.058876,0.01,0.010044
10,54,289,1020,64,0.05,-1,-1,0.07,0.075678,0.01,0.012122
10,55,271,1009,65,0.05,-1,-1,0.1,0.095026,0.01,0.011874
10,56,331,1163,66,0.05,-1,-1,0.13,0.119673,0.01,0.013503
10,57,234,862,67,0.05,-1,-1,0.06,0.067961,0.01,0.010384
10,58,328,1211,68,0.05,-1,-1,0.14,0.145242,0.02,0.014795
10,59,359,1346,69,0.05,-1,-1,0.1,0.097265,0.01,0.015637
10,60,352,1159,70,0.05,-1,-1,0.1,0.099074,0.02,0.013511
10,61,309,1092,71,0.05,-1,-1,0.07,0.073828,0.01,0.012598
10,62,209,817,72,0.05,-1,-1,0.07,0.070971,0.01,0.00971
10,63,383,1314,73,0.05,-1,-1,0.14,0.134276,0.01,0.015604
10,64,315,1137,74,0.05,-1,-1,0.11,0.108002,0.01,0.013417
10,65,300,1087,75,0.05,-1,-1,0.07,0.070778,0.01,0.012414
10,66,407,1365,76,0.05,-1,-1,0.11,0.112639,0.02,0.0157
10,67,443,1601,77,0.05,-1,-1,0.16,0.16457,0.02,0.018477
10,68,446,1594,78,0.05,-1,-1,0.16,0.161141,0.01,0.017993
10,69,295,1142,79,0.05,-1,-1,0.11,0.108857,0.01,0.013481
10,70,367,1335,80,0.05,-1,-1,0.12,0.119957,0.01,0.015533
10,71,461,1585,81,0.05,-1,-1,0.19,0.186159,0.02,0.018183
10,72,380,1421,82,0.05,-1,-1,0.14,0.13852,0.01,0.016425
10,73,367,1392,83,0.05,-1,-1,0.15,0.144267,0.01,0.016065
10,74,441,1521,84,0.05,-1,-1,0.14,0.13184,0.01,0.017627
10,75,404,1463,85,0.05,-1,-1,0.16,0.159647,0.01,0.016887
10,76,442,1543,86,0.05,-1,-1,0.17,0.161725,0.01,0.01791
10,77,357,1296,87,0.05,-1,-1,0.11,0.109703,0.02,0.015069
10,78,450,1702,88,0.05,-1,-1,0.17,0.158863,0.02,0.019498
10,79,387,1391,89,0.05,-1,-1,0.15,0.144136,0.01,0.015578
10,80,415,1452,90,0.05,-1,-1,0.19,0.188648,0.02,0.016699
10,81,437,1511,91,0.05,-1,-1,0.18,0.18581,0.02,0.017289
10,82,424,1543,92,0.05,-1,-1,0.19,0.187042,0.02,0.017934
10,83,476,1685,93,0.05,-1,-1,0.17,0.165627,0.02,0.018898
10,84,422,1495,94,0.05,-1,-1,0.18,0.17546,0.01,0.017041
10,85,463,1648,95,0.05,-1,-1,0.2,0.197037,0.02,0.018956
10,86,485,1692,96,0.05,-1,-1,0.19,0.192359,0.02,0.019413
10,87,480,1739,97,0.05,-1,-1,0.15,0.154056,0.02,0.019585
10,88,463,1683,98,0.05,-1,-1,0.21,0.205432,0.01,0.018593
10,89,457,1696,99,0.05,-1,-1,0.15,0.15405,0.02,0.019496
10,90,455,1685,100,0.05,-1,-1,0.16,0.155699,0.02,0.018763
10,91,450,1622,101,0.05,-1,-1,0.18,0.184969,0.02,0.018062
10,92,505,1835,102,0.05,-1,-1,0.22,0.21573,0.02,0.020933
10,93,445,1577,103,0.05,-1,-1,0.18,0.175476,0.02,0.018224
10,94,573,2034,104,0.05,-1,-1,0.25,0.254565,0.02,0.022846
10,95,498,1800,105,0.05,-1,-1,0.23,0.229729,0.02,0.020049
10,96,480,1793,106,0.05,-1,-1,0.21,0.210843,0.02,0.020326
10,97,492,1797,107,0.05,-1,-1,0.19,0.188434,0.02,0.020484
10,98,650,2321,108,0.05,-1,-1,0.24,0.23905,0.02,0.025897
10,99,610,2289,109,0.05,-1,-1,0.26,0.257313,0.02,0.02607
11,1,3,10,12,0.05,0.0,0.000143,0.0,0.00199,0.01,0.001358
11,2,11,28,13,0.05,0.0,0.000215,0.01,0.002204,0.0,0.001324
11,3,8,30,14,0.05,0.0,0.000323,0.0,0.001691,0.0,0.001702
11,4,21,97,15,0.05,0.0,0.001368,0.01,0.002487,0.0,0.002249
11,5,9,36,16,0.05,0.0,0.001133,0.0,0.002064,0.0,0.001312
11,6,37,134,17,0.05,0.01,0.006531,0.0,0.002455,0.0,0.002393
11,7,24,121,18,0.05,0.01,0.01124,0.01,0.002678,0.0,0.002754
11,8,29,115,19,0.05,0.02,0.021633,0.0,0.002675,0.0,0.002863
11,9,49,188,20,0.05,0.07,0.069909,0.01,0.003026,0.0,0.003971
11,10,23,94,21,0.05,0.08,0.072764,0.0,0.002807,0.0,0.002175
11,11,41,170,22,0.05,0.25,0.251843,0.01,0.003152,0.0,0.003619
11,12,81,308,23,0.05,0.9,0.89963,0.01,0.003662,0.0,0.004853
11,13,65,249,24,0.05,-1,-1,0.01,0.004173,0.0,0.00388
11,14,57,216,25,0.05,-1,-1,0.0,0.003586,0.01,0.004051
11,15,94,361,26,0.05,-1,-1,0.01,0.005662,0.0,0.005564
11,16,56,216,27,0.05,-1,-1,0.0,0.004521,0.0,0.003978
11,17,86,341,28,0.05,-1,-1,0.0,0.003385,0.01,0.005807
11,18,97,393,29,0.05,-1,-1,0.0,0.004938,0.01,0.006377
11,19,143,549,30,0.05,-1,-1,0.01,0.013695,0.01,0.008029
11,20,125,490,31,0.05,-1,-1,0.02,0.021035,0.01,0.006992
11,21,97,392,32,0.05,-1,-1,0.01,0.006587,0.0,0.005673
11,22,102,394,33,0.05,-1,-1,0.01,0.005782,0.0,0.00614
11,23,138,526,34,0.05,-1,-1,0.01,0.012223,0.01,0.007499
11,24,95,363,35,0.05,-1,-1,0.0,0.005067,0.01,0.005616
11,25,192,685,36,0.05,-1,-1,0.01,0.01419,0.01,0.009579
11,26,125,502,37,0.05,-1,-1,0.0,0.00549,0.01,0.00719
11,27,130,491,38,0.05,-1,-1,0.01,0.011819,0.01,0.006922
11,28,135,516,39,0.05,-1,-1,0.06,0.054844,0.01,0.007633
11,29,153,642,40,0.05,-1,-1,0.03,0.025071,0.01,0.009122
11,30,138,547,41,0.05,-1,-1,0.05,0.052148,0.0,0.008349
11,31,184,752,42,0.05,-1,-1,0.02,0.021716,0.01,0.00986
11,32,188,705,43,0.05,-1,-1,0.03,0.03586,0.01,0.009346
11,33,222,857,44,0.05,-1,-1,0.07,0.075185,0.01,0.011495
11,34,216,853,45,0.05,-1,-1,0.06,0.051232,0.01,0.011823
11,35,209,801,46,0.05,-1,-1,0.05,0.051366,0.01,0.010674
11,36,229,843,47,0.05,-1,-1,0.05,0.053321,0.01,0.011281
11,37,111,467,48,0.05,-1,-1,0.03,0.028944,0.0,0.006936
11,38,199,697,49,0.05,-1,-1,0.03,0.02839,0.01,0.009297
11,39,202,737,50,0.05,-1,-1,0.09,0.097298,0.01,0.010002
11,40,214,828,51,0.05,-1,-1,0.04,0.037605,0.01,0.010766
11,41,192,741,52,0.05,-1,-1,0.06,0.061003,0.01,0.009902
11,42,176,711,53,0.05,-1,-1,0.05,0.043843,0.01,0.009698
11,43,258,980,54,0.05,-1,-1,0.13,0.127509,0.01,0.012858
11,44,214,889,55,0.05,-1,-1,0.1,0.106452,0.01,0.011349
11,45,271,1083,56,0.05,-1,-1,0.04,0.041939,0.02,0.014534
11,46,231,942,57,0.05,-1,-1,0.12,0.126459,0.02,0.01209
11,47,223,943,58,0.05,-1,-1,0.14,0.137143,0.01,0.011847
11,48,212,841,59,0.05,-1,-1,0.13,0.129474,0.01,0.011204
11,49,281,1027,60,0.05,-1,-1,0.1,0.100383,0.01,0.013026
11,50,261,1035,61,0.05,-1,-1,0.06,0.05316,0.01,0.013201
11,51,238,956,62,0.05,-1,-1,0.17,0.162667,0.01,0.012208
11,52,234,873,63,0.05,-1,-1,0.06,0.054872,0.01,0.011953
11,53,229,924,64,0.05,-1,-1,0.16,0.159745,0.01,0.01183
11,54,284,991,65,0.05,-1,-1,0.11,0.112963,0.01,0.012798
11,55,268,1079,66,0.05,-1,-1,0.12,0.129935,0.02,0.014148
11,56,301,1220,67,0.05,-1,-1,0.12,0.12364,0.01,0.015034
11,57,288,1047,68,0.05,-1,-1,0.17,0.170775,0.02,0.013814
11,58,353,1329,69,0.05,-1,-1,0.23,0.229189,0.02,0.017025
11,59,262,1113,70,0.05,-1,-1,0.17,0.171593,0.01,0.01391
11,60,340,1325,71,0.05,-1,-1,0.23,0.226575,0.01,0.016983
11,61,317,1169,72,0.05,-1,-1,0.25,0.254297,0.02,0.014658
11,62,291,1162,73,0.05,-1,-1,0.22,0.221952,0.02,0.014994
11,63,276,1138,74,0.05,-1,-1,0.15,0.148456,0.02,0.014752
11,64,282,1122,75,0.05,-1,-1,0.12,0.126383,0.02,0.014346
11,65,327,1283,76,0.05,-1,-1,0.25,0.257422,0.02,0.016539
11,66,366,1445,77,0.05,-1,-1,0.19,0.19123,0.02,0.017947
11,67,301,1194,78,0.05,-1,-1,0.2,0.205625,0.02,0.014704
11,68,300,1158,79,0.05,-1,-1,0.12,0.126022,0.02,0.014344
11,69,289,1128,80,0.05,-1,-1,0.09,0.095164,0.02,0.014072
11,70,375,1394,81,0.05,-1,-1,0.29,0.288512,0.02,0.017549
11,71,418,1597,82,0.05,-1,-1,0.29,0.290748,0.02,0.020678
11,72,445,1717,83,0.05,-1,-1,0.35,0.3567,0.02,0.020943
11,73,408,1525,84,0.05,-1,-1,0.28,0.280102,0.02,0.019042
11,74,354,1425,85,0.05,-1,-1,0.34,0.3455,0.02,0.017442
11,75,393,1517,86,0.05,-1,-1,0.39,0.387622,0.02,0.019142
11,76,401,1586,87,0.05,-1,-1,0.23,0.227649,0.02,0.019481
11,77,396,1537,88,0.05,-1,-1,0.4,0.399567,0.02,0.019317
11,78,361,1500,89,0.05,-1,-1,0.34,0.346327,0.02,0.01914
11,79,481,1889,90,0.05,-1,-1,0.32,0.314548,0.02,0.023372
11,80,414,1687,91,0.05,-1,-1,0.38,0.373916,0.02,0.021453
11,81,493,1890,92,0.05,-1,-1,0.35,0.345052,0.02,0.023106
11,82,376,1519,93,0.05,-1,-1,0.3,0.306589,0.02,0.019432
11,83,338,1358,94,0.05,-1,-1,0.23,0.232343,0.03,0.017162
11,84,445,1822,95,0.05,-1,-1,0.33,0.334793,0.03,0.022842
11,85,390,1545,96,0.05,-1,-1,0.31,0.304029,0.01,0.01932
11,86,421,1620,97,0.05,-1,-1,0.22,0.214332,0.02,0.022652
11,87,475,1725,98,0.05,-1,-1,0.42,0.420594,0.02,0.02163
11,88,403,1580,99,0.05,-1,-1,0.34,0.33996,0.02,0.019763
11,89,429,1631,100,0.05,-1,-1,0.35,0.349894,0.02,0.020076
11,90,503,1988,101,0.05,-1,-1,0.47,0.47284,0.03,0.024906
11,91,479,1830,102,0.05,-1,-1,0.33,0.324271,0.02,0.023193
11,92,559,2101,103,0.05,-1,-1,0.33,0.337849,0.03,0.02616
11,93,456,1806,104,0.05,-1,-1,0.42,0.424785,0.03,0.022696
11,94,537,2055,105,0.05,-1,-1,0.52,0.515585,0.03,0.024902
11,95,571,2161,106,0.05,-1,-1,0.38,0.381654,0.03,0.02632
11,96,487,1974,107,0.05,-1,-1,0.49,0.490164,0.03,0.024682
11,97,414,1689,108,0.05,-1,-1,0.43,0.43043,0.02,0.020765
11,98,566,2186,109,0.05,-1,-1,0.4,0.399849,0.03,0.027089
11,99,385,1595,110,0.05,-1,-1,0.27,0.272664,0.02,0.020379
12,1,10,45,13,0.05,0.0,0.00024,0.0,0.002657,0.0,0.001747
12,2,9,37,14,0.05,0.0,0.000241,0.0,0.002436,0.0,0.001964
12,3,34,135,15,0.05,0.0,0.001053,0.0,0.002391,0.01,0.002974
12,4,8,36,16,0.05,0.0,0.000594,0.0,0.00217,0.0,0.001326
12,5,54,238,17,0.05,0.01,0.005786,0.01,0.003388,0.0,0.005023
12,6,18,82,18,0.05,0.0,0.004148,0.0,0.002006,0.0,0.001976
12,7,40,146,19,0.05,0.02,0.013737,0.0,0.002178,0.0,0.003385
12,8,23,107,20,0.05,0.02,0.020161,0.0,0.002801,0.01,0.00252
12,9,25,92,21,0.05,0.03,0.035148,0.01,0.003153,0.0,0.002532
12,10,45,157,22,0.05,0.11,0.115458,0.01,0.003388,0.01,0.003368
12,11,29,133,23,0.05,0.2,0.197743,0.0,0.002812,0.0,0.003165
12,12,91,341,24,0.05,0.99,0.992127,0.0,0.003958,0.01,0.006358
12,13,41,137,25,0.05,0.83,0.825463,0.01,0.00331,0.0,0.003473
12,14,43,181,26,0.05,-1,-1,0.01,0.00383,0.0,0.003827
12,15,90,369,27,0.05,-1,-1,0.01,0.005105,0.01,0.006512
12,16,92,406,28,0.05,-1,-1,0.0,0.00468,0.0,0.006721
12,17,72,291,29,0.05,-1,-1,0.01,0.004603,0.0,0.005197
12,18,96,393,30,0.05,-1,-1,0.0,0.00643,0.01,0.00685
12,19,116,453,31,0.05,-1,-1,0.01,0.004999,0.0,0.00811
12,20,92,377,32,0.05,-1,-1,0.0,0.006953,0.01,0.006388
12,21,79,391,33,0.05,-1,-1,0.01,0.009522,0.01,0.006761
12,22,111,438,34,0.05,-1,-1,0.01,0.006068,0.01,0.007478
12,23,119,471,35,0.05,-1,-1,0.01,0.009873,0.01,0.007684
12,24,102,436,36,0.05,-1,-1,0.01,0.016152,0.01,0.007818
12,25,129,565,37,0.05,-1,-1,0.02,0.018404,0.01,0.009277
12,26,100,445,38,0.05,-1,-1,0.02,0.011124,0.01,0.0077
12,27,124,499,39,0.05,-1,-1,0.03,0.02586,0.0,0.007899
12,28,93,445,40,0.05,-1,-1,0.01,0.008537,0.01,0.007516
12,29,116,429,41,0.05,-1,-1,0.01,0.01095,0.01,0.007574
12,30,183,660,42,0.05,-1,-1,0.04,0.03417,0.0,0.010402
12,31,144,601,43,0.05,-1,-1,0.02,0.024416,0.01,0.010314
12,32,182,705,44,0.05,-1,-1,0.05,0.049467,0.01,0.011545
12,33,159,620,45,0.05,-1,-1,0.03,0.036783,0.01,0.009864
12,34,188,763,46,0.05,-1,-1,0.04,0.032057,0.01,0.011878
12,35,205,819,47,0.05,-1,-1,0.13,0.125374,0.01,0.012663
12,36,206,846,48,0.05,-1,-1,0.03,0.034073,0.01,0.012884
12,37,151,665,49,0.05,-1,-1,0.03,0.023185,0.01,0.010273
12,38,160,659,50,0.05,-1,-1,0.2,0.197813,0.01,0.010082
12,39,186,770,51,0.05,-1,-1,0.19,0.195796,0.02,0.011911
12,40,185,725,52,0.05,-1,-1,0.04,0.039662,0.01,0.01148
12,41,163,676,53,0.05,-1,-1,0.06,0.059775,0.01,0.010569
12,42,249,976,54,0.05,-1,-1,0.08,0.082968,0.01,0.014695
12,43,226,920,55,0.05,-1,-1,0.09,0.083053,0.01,0.013532
12,44,186,767,56,0.05,-1,-1,0.08,0.077135,0.01,0.011522
12,45,218,907,57,0.05,-1,-1,0.28,0.276859,0.01,0.014511
12,46,183,843,58,0.05,-1,-1,0.08,0.079475,0.02,0.01291
12,47,237,964,59,0.05,-1,-1,0.32,0.326634,0.02,0.014896
12,48,240,962,60,0.05,-1,-1,0.32,0.326217,0.02,0.014333
12,49,267,1118,61,0.05,-1,-1,0.26,0.265316,0.02,0.017051
12,50,264,1139,62,0.05,-1,-1,0.18,0.186242,0.02,0.016686
12,51,189,764,63,0.05,-1,-1,0.18,0.178094,0.01,0.011726
12,52,230,955,64,0.05,-1,-1,0.17,0.174301,0.02,0.014534
12,53,209,863,65,0.05,-1,-1,0.16,0.160039,0.01,0.013001
12,54,297,1199,66,0.05,-1,-1,0.28,0.279056,0.02,0.017889
12,55,241,1041,67,0.05,-1,-1,0.3,0.288499,0.01,0.015706
12,56,262,1132,68,0.05,-1,-1,0.32,0.32186,0.02,0.016975
12,57,215,978,69,0.05,-1,-1,0.08,0.075547,0.01,0.014787
12,58,298,1187,70,0.05,-1,-1,0.34,0.337866,0.01,0.017232
12,59,295,1243,71,0.05,-1,-1,0.44,0.440307,0.02,0.018583
12,60,318,1265,72,0.05,-1,-1,0.3,0.298905,0.01,0.01841
12,61,324,1342,73,0.05,-1,-1,0.5,0.499469,0.02,0.019614
12,62,222,892,74,0.05,-1,-1,0.29,0.289286,0.02,0.013827
12,63,297,1210,75,0.05,-1,-1,0.22,0.225969,0.02,0.018618
12,64,333,1344,76,0.05,-1,-1,0.35,0.351561,0.02,0.019809
12,65,315,1270,77,0.05,-1,-1,0.46,0.455157,0.02,0.019141
12,66,357,1405,78,0.05,-1,-1,0.5,0.501397,0.02,0.020447
12,67,352,1445,79,0.05,-1,-1,0.48,0.486893,0.02,0.02128
12,68,379,1555,80,0.05,-1,-1,0.33,0.32888,0.03,0.022429
12,69,323,1348,81,0.05,-1,-1,0.58,0.583058,0.02,0.019654
12,70,373,1582,82,0.05,-1,-1,0.55,0.550565,0.02,0.023143
12,71,295,1290,83,0.05,-1,-1,0.33,0.324096,0.01,0.01906
12,72,351,1417,84,0.05,-1,-1,0.51,0.507427,0.02,0.021037
12,73,322,1313,85,0.05,-1,-1,0.29,0.288584,0.02,0.019386
12,74,346,1446,86,0.05,-1,-1,0.47,0.474382,0.02,0.021169
12,75,445,1881,87,0.05,-1,-1,0.54,0.547069,0.03,0.026664
12,76,407,1729,88,0.05,-1,-1,0.43,0.430996,0.03,0.02543
12,77,413,1676,89,0.05,-1,-1,0.74,0.739975,0.03,0.024659
12,78,417,1723,90,0.05,-1,-1,0.78,0.782828,0.02,0.025152
12,79,331,1302,91,0.05,-1,-1,0.6,0.59562,0.02,0.019202
12,80,390,1591,92,0.05,-1,-1,0.53,0.533585,0.02,0.023426
12,81,354,1401,93,0.05,-1,-1,0.73,0.729552,0.02,0.020765
12,82,341,1451,94,0.05,-1,-1,0.59,0.585858,0.02,0.021698
12,83,366,1566,95,0.05,-1,-1,0.44,0.44101,0.03,0.022748
12,84,461,1854,96,0.05,-1,-1,0.66,0.661091,0.03,0.027182
12,85,368,1607,97,0.05,-1,-1,0.39,0.392815,0.02,0.023199
12,86,344,1437,98,0.05,-1,-1,0.61,0.60403,0.02,0.02104
12,87,503,2096,99,0.05,-1,-1,0.6,0.604782,0.03,0.029718
12,88,386,1559,100,0.05,-1,-1,0.7,0.693996,0.02,0.022425
12,89,487,2086,101,0.05,-1,-1,0.8,0.801082,0.03,0.029667
12,90,491,1917,102,0.05,-1,-1,0.76,0.764738,0.03,0.027677
12,91,469,1917,103,0.05,-1,-1,0.97,0.967021,0.03,0.027648
12,92,443,1856,104,0.05,-1,-1,0.75,0.753774,0.03,0.027682
12,93,367,1570,105,0.05,-1,-1,0.79,0.787014,0.02,0.023376
12,94,484,2068,106,0.05,-1,-1,0.82,0.818655,0.03,0.029649
12,95,486,2122,107,0.05,-1,-1,0.93,0.925259,0.03,0.030834
12,96,476,2053,108,0.05,-1,-1,0.92,0.914791,0.03,0.029224
12,97,394,1673,109,0.05,-1,-1,0.8,0.80486,0.03,0.024613
12,98,550,2204,110,0.05,-1,-1,-1,-1,0.03,0.031957
12,99,352,1499,111,0.05,-1,-1,-1,-1,0.02,0.022439
13,1,2,4,14,0.05,0.0,0.000137,-1,-1,0.0,0.000912
13,2,10,36,15,0.05,0.0,0.000256,-1,-1,0.0,0.00179
13,3,15,53,16,0.05,0.01,0.000494,-1,-1,0.0,0.002039
13,4,19,81,17,0.05,0.0,0.00116,-1,-1,0.0,0.002861
13,5,13,53,18,0.05,0.0,0.001478,-1,-1,0.0,0.001763
13,6,19,90,19,0.05,0.01,0.004538,-1,-1,0.0,0.00296
13,7,23,93,20,0.05,0.01,0.009177,-1,-1,0.01,0.002816
13,8,32,145,21,0.05,0.03,0.026759,-1,-1,0.0,0.003632
13,9,44,218,22,0.05,0.08,0.079463,-1,-1,0.0,0.005254
13,10,40,170,23,0.05,0.14,0.128266,-1,-1,0.0,0.004086
13,11,61,278,24,0.05,0.41,0.406652,-1,-1,0.0,0.006454
13,12,69,284,25,0.05,0.82,0.82472,-1,-1,0.01,0.006465
13,13,48,192,26,0.05,-1,-1,-1,-1,0.0,0.004504
13,14,110,502,27,0.05,-1,-1,-1,-1,0.02,0.01036
13,15,46,252,28,0.05,-1,-1,-1,-1,0.01,0.005826
13,16,76,331,29,0.05,-1,-1,-1,-1,0.01,0.007492
13,17,56,251,30,0.05,-1,-1,-1,-1,0.0,0.005552
13,18,91,413,31,0.05,-1,-1,-1,-1,0.01,0.0093
13,19,112,465,32,0.05,-1,-1,-1,-1,0.01,0.009252
13,20,89,396,33,0.05,-1,-1,-1,-1,0.01,0.00825
13,21,60,283,34,0.05,-1,-1,-1,-1,0.01,0.006541
13,22,107,476,35,0.05,-1,-1,-1,-1,0.01,0.009517
13,23,69,312,36,0.05,-1,-1,-1,-1,0.01,0.007102
13,24,84,350,37,0.05,-1,-1,-1,-1,0.01,0.008064
13,25,78,353,38,0.05,-1,-1,-1,-1,0.0,0.007963
13,26,94,390,39,0.05,-1,-1,-1,-1,0.01,0.008178
13,27,116,534,40,0.05,-1,-1,-1,-1,0.01,0.010813
13,28,110,492,41,0.05,-1,-1,-1,-1,0.01,0.010506
13,29,137,670,42,0.05,-1,-1,-1,-1,0.01,0.013408
13,30,120,530,43,0.05,-1,-1,-1,-1,0.01,0.010826
13,31,116,527,44,0.05,-1,-1,-1,-1,0.01,0.010299
13,32,152,646,45,0.05,-1,-1,-1,-1,0.01,0.012733
13,33,199,888,46,0.05,-1,-1,-1,-1,0.01,0.017437
13,34,153,687,47,0.05,-1,-1,-1,-1,0.02,0.01388
13,35,179,780,48,0.05,-1,-1,-1,-1,0.01,0.014841
13,36,150,706,49,0.05,-1,-1,-1,-1,0.02,0.013773
13,37,151,660,50,0.05,-1,-1,-1,-1,0.01,0.013439
13,38,159,701,51,0.05,-1,-1,-1,-1,0.02,0.01519
13,39,148,644,52,0.05,-1,-1,-1,-1,0.01,0.01242
13,40,201,806,53,0.05,-1,-1,-1,-1,0.01,0.015567
13,41,153,680,54,0.05,-1,-1,-1,-1,0.01,0.013841
13,42,221,967,55,0.05,-1,-1,-1,-1,0.02,0.018846
13,43,204,941,56,0.05,-1,-1,-1,-1,0.02,0.017932
13,44,211,961,57,0.05,-1,-1,-1,-1,0.02,0.019122
13,45,231,958,58,0.05,-1,-1,-1,-1,0.02,0.018529
13,46,197,861,59,0.05,-1,-1,-1,-1,0.01,0.01693
13,47,178,864,60,0.05,-1,-1,-1,-1,0.01,0.016852
13,48,242,1039,61,0.05,-1,-1,-1,-1,0.02,0.019454
13,49,256,1100,62,0.05,-1,-1,-1,-1,0.02,0.021027
13,50,251,1180,63,0.05,-1,-1,-1,-1,0.03,0.024462
13,51,245,1078,64,0.05,-1,-1,-1,-1,0.03,0.020859
13,52,210,884,65,0.05,-1,-1,-1,-1,0.02,0.017988
13,53,235,1102,66,0.05,-1,-1,-1,-1,0.02,0.021388
13,54,308,1334,67,0.05,-1,-1,-1,-1,0.03,0.025583
13,55,240,1136,68,0.05,-1,-1,-1,-1,0.02,0.021737
13,56,264,1158,69,0.05,-1,-1,-1,-1,0.02,0.022622
13,57,313,1309,70,0.05,-1,-1,-1,-1,0.03,0.025545
13,58,259,1154,71,0.05,-1,-1,-1,-1,0.02,0.022443
13,59,271,1145,72,0.05,-1,-1,-1,-1,0.02,0.022222
13,60,206,874,73,0.05,-1,-1,-1,-1,0.02,0.017619
13,61,264,1166,74,0.05,-1,-1,-1,-1,0.02,0.022076
13,62,341,1487,75,0.05,-1,-1,-1,-1,0.03,0.028159
13,63,267,1241,76,0.05,-1,-1,-1,-1,0.03,0.023378
13,64,334,1445,77,0.05,-1,-1,-1,-1,0.03,0.027324
13,65,315,1408,78,0.05,-1,-1,-1,-1,0.03,0.026725
13,66,402,1821,79,0.05,-1,-1,-1,-1,0.03,0.034178
13,67,333,1452,80,0.05,-1,-1,-1,-1,0.03,0.027719
13,68,339,1456,81,0.05,-1,-1,-1,-1,0.03,0.029166
13,69,370,1565,82,0.05,-1,-1,-1,-1,0.03,0.029359
13,70,335,1543,83,0.05,-1,-1,-1,-1,0.03,0.029159
13,71,277,1313,84,0.05,-1,-1,-1,-1,0.02,0.024965
13,72,323,1426,85,0.05,-1,-1,-1,-1,0.03,0.026861
13,73,312,1351,86,0.05,-1,-1,-1,-1,0.03,0.0262
13,74,390,1719,87,0.05,-1,-1,-1,-1,0.03,0.032049
13,75,272,1264,88,0.05,-1,-1,-1,-1,0.03,0.024554
13,76,407,1827,89,0.05,-1,-1,-1,-1,0.04,0.033867
13,77,367,1594,90,0.05,-1,-1,-1,-1,0.03,0.030454
13,78,421,1975,91,0.05,-1,-1,-1,-1,0.04,0.03703
13,79,330,1400,92,0.05,-1,-1,-1,-1,0.02,0.026343
13,80,438,1876,93,0.05,-1,-1,-1,-1,0.04,0.035381
13,81,362,1544,94,0.05,-1,-1,-1,-1,0.03,0.028965
13,82,359,1674,95,0.05,-1,-1,-1,-1,0.03,0.031351
13,83,301,1365,96,0.05,-1,-1,-1,-1,0.03,0.025985
13,84,412,1739,97,0.05,-1,-1,-1,-1,0.03,0.032457
13,85,337,1554,98,0.05,-1,-1,-1,-1,0.03,0.029063
13,86,347,1579,99,0.05,-1,-1,-1,-1,0.03,0.030431
13,87,391,1819,100,0.05,-1,-1,-1,-1,0.03,0.034452
13,88,406,1897,101,0.05,-1,-1,-1,-1,0.04,0.03466
13,89,393,1683,102,0.05,-1,-1,-1,-1,0.03,0.031856
13,90,418,1953,103,0.05,-1,-1,-1,-1,0.04,0.03707
